Delinquency,Revolving Credit Percentage,Capital Reserves,Num Late 60,Debt Ratio,Monthly Income,Num Credit Lines,Num Late Past 90,Num Real Estate,Num Late 90,Num Employees
1,0.705515487,31,2,0.539481738,4900,9,0,1,0,2
1,1.158218126,70,2,0.382465544,2611,6,0,0,1,0
1,1.00310327,41,0,0.654869026,5000,5,0,2,0,2
1,0,54,1,0.481802426,7500,5,0,1,0,0
1,0.9999999,60,1,0.447809468,3400,5,3,1,0,2
1,0.894215191,42,0,0.761354582,7529,13,0,3,0,2
1,0.001602393,61,0,0.355582898,3250,12,0,1,0,1
1,0.9999999,62,0,0.051260737,3608,1,3,0,1,1
1,0.269248215,54,0,1.485351465,10000,13,0,4,0,0
1,0.016171243,36,0,0.134025152,11370,11,0,1,0,2
1,0.407130067,50,1,0.454956618,10833,15,0,2,0,3
1,0.799913761,55,0,0.685566225,6560,21,0,2,0,1
1,0.886259478,61,2,0.680386602,6000,15,1,2,1,0
1,0.931777795,33,0,0.354416576,1833,7,0,0,0,1
1,0.721447418,53,0,0.354822335,11819,10,0,2,0,0
1,0.180685044,62,1,0.249255952,5375,18,0,0,0,1
1,0.9999999,64,0,0,9000,0,0,0,0,0
1,0.500304966,43,0,0.380252358,8162,12,0,1,0,2
1,0.009029345,67,0,0,1620,1,1,0,0,3
1,0.808881781,48,4,0.851642336,10959,23,2,2,2,3
1,0.9999999,55,0,0.099950025,2000,1,0,0,0,1
1,0.016509914,54,0,0.361546982,10833,11,0,3,1,2
1,0.743187448,28,2,0.40878553,1934,4,3,0,0,2
1,0.736396482,39,0,0.150273224,4025,3,1,0,0,1
1,0.584234391,60,4,0.661251615,5416,19,0,3,0,0
1,0.013555221,36,1,0.406990361,11100,14,0,2,0,0
1,1.636429608,41,3,0.65141497,3780,6,3,2,3,3
1,0.014570388,45,1,1.336655372,5016,11,0,4,0,2
1,0.922967037,47,0,0.216008209,11693,4,0,1,0,0
1,0.22589133,29,2,0.610324729,1200,4,0,1,0,2
1,0.99380124,46,3,0.189523672,6948,8,2,0,0,2
1,0.984639165,56,2,0.593789607,4733,13,0,1,1,0
1,0.398446385,76,1,0.141287153,12010,12,0,2,0,0
1,0.948481097,59,3,0.306461692,8000,8,0,1,0,0
1,0.9999999,43,0,0.50704698,2979,3,0,1,0,0
1,0.744203063,56,0,0.68304,6249,11,0,2,0,3
1,0.9999999,39,0,0,3200,0,2,0,0,0
1,1.162082224,49,1,0.232465814,4533,3,2,0,0,3
1,0.478997276,51,0,0.627653683,5416,15,0,2,0,2
1,0,63,0,0.130775466,3700,9,0,0,0,0
1,0.446160722,46,0,0.753264145,2986,9,0,1,0,0
1,0.553778152,37,0,0.019583229,3982,1,2,0,1,2
1,0.943823289,42,2,0.065586883,5000,4,1,0,3,3
1,0.938402666,49,2,0.320451478,8150,19,0,0,1,4
1,0.886045582,46,0,0.659083305,2988,6,0,1,1,2
1,0.9999999,49,0,0.464267866,2000,4,1,1,0,0
1,0.735092824,71,1,0.236391913,4500,6,1,0,0,0
1,0.9999999,26,0,0.236104029,1960,2,0,0,0,0
1,0.9999999,25,0,0,2500,0,1,0,0,0
1,0.983281429,42,1,0.198278256,3600,2,0,0,0,3
1,1.066518847,38,1,0.510655248,5020,9,1,1,0,1
1,0.044738099,33,0,0.483303339,5000,12,0,2,0,1
1,0.312683787,51,0,1.85106383,1550,5,0,1,0,1
1,1.018593229,29,0,0.294633643,1937,4,0,0,0,0
1,0.9999999,45,1,0.184172936,10500,3,0,1,0,3
1,0.052094791,68,0,0.002678093,5600,5,0,0,0,0
1,0.001398663,63,0,0.22746385,9750,11,0,2,0,1
1,0.864003149,48,0,0.612596119,2730,12,0,1,0,0
1,0.9999999,21,0,0,2600,1,0,0,0,0
1,0.9999999,55,0,0,1000,0,1,0,0,0
1,1.096451774,39,4,0.922707798,5834,7,0,1,0,1
1,0.9999999,32,2,0.068069014,4230,2,2,0,0,3
1,0.698978397,48,0,35.44078216,13500,11,0,0,0,1
1,0.875088215,45,2,0.124848145,10700,7,1,0,0,0
1,0.75669905,47,2,0.730104502,4975,9,0,2,0,0
1,0.9999999,28,0,0,2325,0,1,0,0,1
1,0.449887528,31,1,0.226989619,4334,6,0,0,0,2
1,0,57,0,24.18964683,6200,6,0,0,0,1
1,0.660930795,38,0,0.39287945,1600,7,0,0,0,3
1,1.172821873,64,1,0.515070922,2255,6,1,1,0,0
1,0.748427843,53,0,0.561371289,9800,13,1,3,0,0
1,0.9999999,32,0,0.714285714,1350,1,2,0,0,2
1,0.979783324,42,1,0.556563158,10916,11,0,4,1,0
1,0.026211443,53,0,0.24203291,4800,12,0,1,0,1
1,0.840524702,49,0,0.213638155,10147,9,1,0,0,2
1,0.000864818,61,0,0.19997868,9380,9,1,2,0,0
1,0.994738227,37,1,0.235432806,5937,11,0,0,0,2
1,0.02559936,46,0,0.847424473,4600,12,0,2,0,0
1,0.716916601,35,0,0.021450645,5500,4,0,0,1,3
1,0.899010492,51,1,0.429801416,7200,12,0,1,0,0
1,0.964143426,44,1,0.183980484,4918,6,0,0,1,1
1,0.00423517,54,0,0.405266284,5050,16,0,1,0,1
1,0.562254343,37,0,0.509432704,15000,20,0,5,0,2
1,0.508245877,38,2,0.017549123,6666,6,0,0,0,1
1,0.744849184,27,0,0.324642127,5867,19,0,0,0,0
1,0.9999999,49,0,0,7500,2,0,0,0,1
1,0.759312034,63,1,0.244748611,7378,6,0,1,0,0
1,0.9999999,61,0,0.218272702,3600,4,0,1,0,0
1,0.746702373,54,1,0.733512384,3350,15,2,2,1,0
1,0.06230308,48,1,0.377651915,10416,23,0,1,0,2
1,0.9999999,38,2,0.506845101,6500,8,0,2,0,2
1,0.326582927,30,0,0.34895638,8000,12,2,0,0,0
1,0.360271979,61,0,0.277280702,11399,17,0,1,0,0
1,0.835419908,37,0,1.546090782,5000,20,0,2,0,1
1,0,57,0,0.405964489,5800,5,1,1,1,0
1,0.684470008,27,2,0.166733147,2506,6,0,0,0,0
1,0.249781752,33,0,0.357370095,7543,9,0,4,0,0
1,0.9999999,24,1,0.013539652,1550,0,3,0,0,1
1,0.9999999,44,0,0.406735751,7333,3,0,2,0,2
1,0.004684987,40,0,0.01509849,10000,3,0,0,0,2
1,0,37,0,1.23755249,5000,12,0,2,0,4
1,0.660226516,35,1,0.237254249,3000,3,0,0,1,5
1,0.059385875,56,2,1.098887659,17170,17,0,9,0,2
1,0.9999999,24,0,0.292938931,1047,2,1,0,0,2
1,1.007795289,38,1,0.225884096,5400,6,4,0,2,0
1,1.030498186,42,1,0.554281142,7497,12,0,1,0,3
1,0.9999999,29,0,0.063066143,5850,1,1,0,0,0
1,1.000234067,46,1,0.901263713,7200,12,0,2,0,1
1,0,65,0,0.27653756,17917,5,0,2,0,0
1,0.9999999,31,0,0.197782705,2254,2,0,0,0,1
1,0.017757855,68,0,0.156605641,4041,8,1,0,0,0
1,0.742171885,54,3,0.320690191,6432,7,0,1,0,1
1,0.383482329,50,0,0.525298523,9881,12,0,1,0,1
1,1.083444415,45,0,0.109372283,5750,11,1,0,0,0
1,0.857665539,39,2,0.44784923,6950,14,0,2,0,2
1,0.001313065,34,0,0.1829398,4700,2,0,1,0,4
1,0.854545455,53,3,0.460513162,3000,12,0,0,0,1
1,0.391962971,42,0,1.180577594,3150,16,0,2,0,2
1,1.528239203,52,1,0.82738702,2942,4,1,1,1,3
1,0.814039326,54,3,0.168777496,7500,10,0,0,0,0
1,1.122923588,46,1,0.406665057,4140,2,1,1,0,1
1,0.017988008,33,0,0.533185226,3600,6,0,2,1,0
1,0.9999999,25,0,0.029356652,1600,1,2,0,0,1
1,0.998001998,30,1,0.73012851,2100,4,0,0,0,6
1,0.33534311,62,0,0.342609324,8300,7,0,2,0,0
1,0.155585803,42,1,0.176747378,10200,10,0,1,0,0
1,0.089750282,41,0,2.219414894,751,7,0,1,0,1
1,0.618129534,67,2,0.74355659,11600,10,0,3,0,1
1,0.867236974,38,2,0.162799472,5300,8,0,0,0,0
1,0.538577474,59,0,0.391131174,3765,8,0,2,0,3
1,0.9999999,31,1,0.029202841,3800,0,1,0,0,2
1,0.336959718,37,0,0.131557036,1200,2,0,1,2,2
1,0.410443155,52,0,0.19177892,7200,4,9,0,1,0
1,0.9999999,40,0,0.474947228,9000,3,3,1,0,2
1,0.9999999,33,1,0.154400918,6100,10,2,0,1,0
1,0.179494391,63,0,0.442011046,5250,5,0,2,0,0
1,1.320453031,43,0,0.197019449,3958,1,9,0,0,1
1,0.960582691,25,1,0.273726274,1000,4,0,0,0,0
1,0.849236913,44,2,0.43188446,7200,11,3,2,4,0
1,0.122651339,62,0,0.319557196,4064,13,0,1,0,1
1,0.9999999,56,2,0.131934277,6146,6,1,0,1,0
1,0.854998868,47,3,0.728403113,23000,20,0,9,0,2
1,0.810750777,26,0,0.055737075,5202,3,0,0,1,1
1,0.520806328,51,0,0.285656375,14800,11,0,2,0,2
1,0,58,1,0.619584193,6300,6,1,2,0,3
1,0.635109122,68,0,1.333333333,1085,2,0,1,0,0
1,0.9999999,27,0,0.049937578,800,2,0,0,0,2
1,0.94608167,59,0,0.835991431,4200,14,0,1,0,1
1,0.508745627,52,2,0.189944134,3400,5,0,0,0,0
1,1.062839189,28,2,0.424242424,2903,5,0,0,0,1
1,0.920696812,32,3,0.549408432,6000,11,1,1,0,4
1,0.093214399,47,0,0.339704451,11300,14,0,3,0,3
1,0.35416146,50,1,0.352051341,4362,6,0,0,0,1
1,0.188407008,53,0,0.160139977,6000,8,1,1,0,0
1,0.245433942,26,1,0.171950871,3500,4,0,0,0,0
1,0.931206879,44,2,0.84107946,2000,3,0,0,2,2
1,0.309945172,58,0,0.866426715,5000,13,0,2,0,0
1,0.9999999,49,0,0,16200,4,0,0,0,0
1,0.948112034,39,0,0.823588206,2000,7,0,0,0,0
1,1.820598007,57,1,0.31816092,4349,3,2,1,1,2
1,0.676967824,27,0,0.232929164,4700,8,0,0,0,0
1,0.9999999,31,2,0.203490847,2348,2,1,0,2,1
1,1.055962692,38,1,0.364059718,7300,6,0,1,0,0
1,0.777400128,46,2,0.40223034,5200,9,2,2,0,0
1,0.100257069,43,0,0.02657543,6283,3,0,0,0,3
1,0.851905521,35,0,0.043021266,4090,1,0,0,0,3
1,1.034786086,25,0,0.077961019,2000,4,0,0,0,0
1,0.574745827,55,5,0.416329602,10630,10,0,2,0,5
1,0.475504899,53,0,0.50855615,1869,13,1,1,1,0
1,0.043296127,52,0,0.773168184,6700,6,0,2,0,0
1,0.833020638,56,0,0.648425882,39672,18,0,8,0,0
1,1.06942516,46,9,0.346173868,1920,11,1,0,1,1
1,0,47,3,0.181454636,4000,5,0,0,0,1
1,1.294335431,48,2,0.374825338,8587,4,5,1,2,2
1,0.385260442,74,0,1.947708199,3097,12,0,3,0,0
1,0.609456507,62,2,0.83831592,9666,19,4,2,0,3
1,0.870376541,30,1,0.28553577,3200,3,1,0,1,3
1,1.019150708,42,1,0.090268886,3123,1,1,0,0,4
1,0.909838003,51,3,0.344424985,15416,13,1,2,0,2
1,0.9999999,41,0,0.001713796,3500,4,0,0,1,0
1,0.643734222,51,0,0.349958437,7217,7,0,2,0,4
1,0.9999999,57,2,1.689770077,3000,7,1,2,2,3
1,0.944375952,41,5,0.285031155,6900,10,2,0,0,3
1,0.999578415,23,2,0.214450423,1300,3,0,0,0,0
1,0.944256968,34,1,0.431991581,3800,4,2,0,1,1
1,0.969336254,50,0,0.530076175,7613,8,1,2,0,6
1,0,26,2,0.261010538,3700,6,0,0,1,0
1,0.549115823,54,1,0.480540988,7245,16,0,1,0,0
1,0.973781592,26,2,0.403438625,2500,6,2,0,0,0
1,0.755269708,42,0,0.44173409,8280,9,0,0,0,2
1,1.138635376,48,3,0.264433892,4000,4,0,0,1,0
1,0.9999999,43,0,0.086774261,4770,1,0,0,0,1
1,0.549382386,29,1,0.370044997,14000,12,1,1,0,0
1,0.9999999,64,0,0.499911894,5674,2,2,1,1,0
1,0.201796331,36,0,0.268774704,6830,3,1,1,0,3
1,0.252603351,49,0,0.454280358,4800,16,0,2,0,2
1,0.476509863,42,0,0.705696619,7600,14,0,2,0,1
1,0,27,0,0.76538829,14653,8,0,3,0,0
1,0.9999999,34,0,0,4506,0,1,0,0,0
1,0.9999999,35,0,2.044636909,1500,3,0,1,0,1
1,0.9999999,51,1,0,6179,2,0,0,1,0
1,0.969048959,38,0,0.553968254,5669,8,0,2,0,2
1,0.417311018,56,2,0.154978647,8897,7,0,1,0,0
1,0.064098516,54,2,0.347708466,6283,9,1,2,1,3
1,0.770547287,91,5,0.350313152,2394,5,1,0,3,0
1,0.9999999,35,0,0.822435513,5000,8,0,2,3,0
1,0.9999999,33,1,0.089740358,3966,2,1,0,0,2
1,0.10429087,50,0,0.434505901,8641,19,0,3,0,3
1,1.07153922,49,2,0.396419437,3518,8,3,0,0,0
1,0.9999999,57,0,0.106182228,7100,1,0,1,0,2
1,0.988712349,30,0,0.145742832,4603,3,0,0,0,1
1,0.704118353,65,0,0.285747501,4300,4,0,0,0,0
1,1.114540317,52,4,0.47184466,514,5,1,0,1,0
1,0.675929339,67,0,0.801082365,7575,14,0,2,0,0
1,0.495001999,59,2,0.465942591,6444,11,4,2,5,3
1,0.484728054,50,1,0.370602776,5258,12,0,1,0,2
1,0.9999999,36,1,0.255794928,3666,3,2,0,0,2
1,0.023752542,39,0,0.311392984,8750,17,0,2,0,0
1,0.974301285,44,1,0.34495688,8000,8,0,1,0,0
1,0.041834508,48,0,1.429514097,5000,21,0,8,0,1
1,0.218421053,35,4,0.104986877,2666,10,2,0,1,0
1,0.88721738,44,1,1.11555278,1600,12,0,0,0,0
1,0.9999999,59,2,0.65823061,9166,6,1,2,1,0
1,0.9999999,63,2,0.006499188,8000,0,0,0,1,0
1,0.869855602,48,1,0.386540161,21500,27,0,8,0,1
1,0.684843079,45,0,0.398100317,6000,6,0,0,0,0
1,0.745925407,60,0,0.176672384,5246,9,2,1,0,0
1,0.9999999,27,0,0.018131652,2536,0,4,0,0,0
1,0.019947813,51,0,0.531446855,10000,26,0,3,0,3
1,0.043173461,56,1,0.155514536,4333,9,0,1,0,1
1,0.9999999,40,1,0.125968508,4000,2,0,0,0,0
1,0.9999999,48,0,0.069254129,13500,2,0,0,0,0
1,0.9999999,47,98,0,600,0,98,0,98,0
1,0.327102804,65,4,0.225954809,5000,6,0,1,1,0
1,0.633736626,36,0,0.63549677,3250,10,0,1,0,0
1,0.9999999,27,0,0.028906759,4600,1,2,0,0,0
1,0.439440927,57,0,0.797506739,5935,15,0,2,0,0
1,0.9999999,47,0,0.730741541,4166,1,1,1,0,2
1,0,57,1,0.277367547,10833,11,0,1,0,0
1,0.656631807,49,0,0.394483025,5183,24,0,0,0,0
1,1.030138552,59,1,0.205264912,3000,5,0,0,0,0
1,0.9999999,58,0,0,3100,0,1,0,0,4
1,0.399228682,42,1,0.376005852,4100,10,0,1,0,0
1,0.006662225,38,2,0.319971195,4165,12,0,1,0,1
1,0.9999999,42,1,0,1250,1,0,0,0,0
1,0.9999999,38,0,0,4791,0,0,0,0,1
1,0.97624016,61,1,0.7646582,3700,5,2,0,1,2
1,0.82394084,53,0,0.439491773,4800,13,0,0,0,0
1,0.9999999,44,2,0.146762887,24249,5,3,0,0,0
1,1.074985003,26,2,0.711634547,1400,8,0,0,3,0
1,0.735594269,53,1,0.347556682,7100,7,1,2,4,1
1,0.703591633,28,0,1.542659493,1300,5,0,2,0,0
1,3.862275449,54,0,0.026216396,4500,0,2,0,2,0
1,1.155649372,36,0,0.19524224,3446,2,3,0,1,2
1,0.544953916,45,0,0.406966321,7808,12,0,2,0,1
1,1.190101237,34,0,0.424708171,5139,4,5,1,0,3
1,0.9999999,40,0,0,2231,0,2,0,0,3
1,0.982252218,59,2,0.67844052,3000,3,1,1,1,0
1,0.9999999,34,8,0.054389122,5000,8,2,0,0,1
1,0.9999999,36,0,0.031488395,6160,0,1,0,0,0
1,0.9999999,50,4,0.416924985,3225,6,0,1,0,0
1,0.311727484,42,3,0.351664834,10000,9,0,2,0,3
1,0.495367295,40,0,0.982463644,2337,18,0,1,0,3
1,1.128368727,31,1,0.192992112,5450,4,0,0,1,1
1,0.712220762,41,0,0.362212596,3000,9,1,0,0,3
1,0.566691357,45,2,0.758058739,5583,8,0,2,0,1
1,0.792241552,49,0,0.094018657,5466,4,0,0,0,1
1,1.071312036,54,0,0.711441532,3967,6,0,1,0,2
1,0.234510326,23,0,0.143958869,2333,2,0,0,0,0
1,0.069723888,40,0,0.037488285,3200,10,0,0,0,2
1,0.641829559,85,0,0.669018225,1700,6,0,1,0,0
1,0.134393975,64,2,0.07177395,6617,13,0,0,0,0
1,0.290054112,72,2,0.74351832,4666,11,0,3,0,0
1,0.223283206,53,1,0.202449388,4000,22,0,0,1,0
1,0,42,0,0.261736853,4962,3,0,1,0,0
1,0.705352976,46,1,0.202037351,5300,4,0,0,0,3
1,0.9999999,33,1,0.266163075,4500,4,0,1,0,0
1,0.885662432,60,0,0.974512744,2000,3,1,1,4,0
1,0.427799297,52,0,0.266577807,3000,6,1,1,0,0
1,0.9999999,49,0,0.024080268,2989,0,1,0,0,2
1,0.713198371,61,1,0.37797412,14373,18,1,5,0,0
1,0.919970631,49,1,1.439755691,1800,9,1,1,0,3
1,0.155781005,49,1,0.609861395,4400,13,0,2,0,0
1,0.370787958,60,0,0.459962317,4245,14,0,2,0,1
1,0.9999999,27,1,0.166797797,2541,1,0,0,0,1
1,0.987385586,26,1,0.177764014,3228,3,0,0,0,1
1,12.03711635,55,3,0.796489669,4500,17,0,2,1,1
1,0.717607973,80,1,0.510757717,1068,6,0,0,0,0
1,0.570586472,44,2,0.925735504,3500,14,0,2,0,0
1,0.378299203,33,0,0.840889502,5800,14,0,4,0,0
1,0.984422692,66,0,0.268888206,6511,8,1,0,1,0
1,0.221254463,51,1,1.353706625,7607,18,0,4,0,4
1,0.522537306,49,1,0.373148656,14583,10,0,2,0,2
1,0.739109153,29,3,0.094322551,4420,7,0,0,0,0
1,0.802649669,31,0,0.108786611,2389,13,0,0,0,1
1,0.9999999,51,0,0.008703481,3331,0,3,0,0,0
1,1.056647784,37,2,1.752579684,4360,10,1,4,1,0
1,0.927301041,66,2,0.326618379,4417,6,1,0,0,0
1,0.873127734,34,0,1.96310241,2655,11,0,0,0,2
1,0.421942327,44,1,0.369968717,4794,7,1,1,1,1
1,0.664650863,38,3,0.474342009,6800,15,1,2,0,3
1,1.042473454,35,2,0.028994201,5000,5,0,0,0,2
1,0.334430682,46,2,0.546132641,6166,14,0,1,0,0
1,0.985002586,56,4,0.428350356,3230,6,2,1,0,0
1,0.441842805,25,1,0.202749141,3200,8,0,0,0,0
1,0.776184268,36,1,0.594430561,2800,10,1,0,1,1
1,0.908687214,39,0,0.932186235,2963,14,0,1,0,0
1,0.449930234,45,4,0.58591873,9572,20,0,3,1,2
1,0.983351831,37,2,0.32223968,7000,5,0,3,0,1
1,0.528959508,66,0,0.731411726,3052,9,1,2,2,1
1,1.121681416,37,2,0.81669444,6600,7,2,2,2,1
1,0.66787865,30,5,0.289892632,2700,6,1,0,0,0
1,0.84193501,48,3,1.409585416,3400,13,0,2,2,3
1,0.950187325,56,1,1.109372399,6006,18,1,2,5,2
1,0.99191193,48,0,0.599584067,6250,5,0,1,1,0
1,1.015140045,54,2,0.227517294,1300,2,0,0,0,1
1,1.239250977,32,1,0.250707851,3884,13,0,0,0,1
1,0.246468424,61,5,0.357107149,6000,24,0,1,0,0
1,0.534900927,52,0,0.347727914,3542,14,0,1,0,0
1,0.170460561,33,0,0.409892134,3800,9,0,1,0,0
1,0,51,0,0.029161806,6000,2,0,0,0,2
1,0.9999999,51,0,0.16166839,2900,8,0,0,0,2
1,0.9999999,42,3,0.49390122,5000,6,0,1,0,0
1,1.054627484,53,2,0.532759902,9416,15,0,1,1,3
1,0,60,4,0.920748614,4327,5,4,3,1,1
1,0.522550544,28,1,0.345702749,5200,3,0,1,0,0
1,0.148131057,44,0,0.293308891,12000,7,1,2,1,3
1,0,38,0,0.368294153,3317,9,0,1,0,0
1,0.9999999,55,0,0.399280576,2501,4,1,0,0,0
1,0.884124307,41,1,0.270529837,9266,8,0,1,0,1
1,0.741441914,41,0,0.636284132,10290,12,0,2,0,0
1,0.249019763,59,1,0.230989957,5575,6,0,0,0,1
1,0.972972973,37,1,0.186908019,4750,6,0,0,0,2
1,0.181019332,52,0,0.948694596,3293,11,0,2,0,0
1,0.435019209,48,0,0.575395915,4356,23,0,0,0,2
1,0.980815348,42,3,0.359133748,4986,5,1,2,0,1
1,0.992422391,68,0,0.089982004,3333,4,0,0,1,3
1,0.074192581,32,0,0.891223314,2950,5,0,1,0,0
1,0.484653819,59,0,0.106695355,7900,4,0,0,0,1
1,0.648212226,27,1,0.03200883,3623,4,0,0,1,1
1,0.9999999,40,2,1.030333842,5900,10,1,4,0,0
1,0.9999999,68,0,0.855523043,2733,5,0,0,0,2
1,0.960693153,41,0,0.138132595,6500,7,0,0,0,4
1,0.459882028,58,3,1.181818182,4300,10,1,2,3,0
1,0.78792496,55,2,0.512904183,3370,9,0,2,0,0
1,0.667004678,39,0,0.597834205,5355,10,0,2,0,3
1,0.957546484,50,1,0.791512294,2968,13,2,1,1,0
1,0.793762276,50,2,0.47762331,5250,7,0,1,0,0
1,0,33,1,0.096725819,4000,8,0,0,1,0
1,0.9999999,58,0,0.003552972,3095,0,2,0,0,2
1,1.389221557,37,0,0.748296229,2200,4,8,0,1,1
1,1.447761194,51,0,0.005661713,1412,1,0,0,0,0
1,0.887997964,60,2,0.340164959,4000,21,0,0,0,2
1,0.870302137,37,1,0.506873773,5600,5,4,1,0,4
1,1.105788423,35,1,0.062377072,3558,2,0,0,0,4
1,0.099520424,33,1,2.257722235,4240,10,0,3,0,0
1,0.092838387,39,0,0.378180151,8725,11,0,3,0,1
1,1.007090265,66,6,0.41943662,3549,8,2,0,1,0
1,0.833379133,56,0,0.494257274,7835,10,0,1,0,1
1,0.9999999,41,0,0.158841159,2001,0,9,0,1,2
1,0.9999999,49,2,0.780982906,4679,6,4,2,3,1
1,0.110755698,70,2,0.237712022,8076,10,0,1,0,1
1,0.031411992,49,0,0.357366444,9583,9,0,2,0,0
1,0.9999999,48,0,0.166604961,2700,4,7,0,0,1
1,0.843751074,43,0,0.21093372,6200,13,0,0,0,1
1,0.9999999,32,0,0.030396526,8750,1,1,0,1,0
1,0.948207171,27,0,0.005828476,1200,1,0,0,0,0
1,1.021223471,31,1,0.151198763,2585,7,1,0,0,1
1,0.720607559,46,0,1.267664739,8816,21,0,9,0,2
1,0.239388736,61,0,2.838053982,3000,13,0,5,0,0
1,0.307432836,57,0,0.335791513,16000,14,0,2,0,2
1,0.945091514,62,2,0.937250428,1752,5,0,1,0,0
1,0.737262737,63,0,0.213898164,9583,9,1,2,1,0
1,0.865379072,42,0,0.453649479,7000,10,0,1,0,1
1,0.93624527,44,2,0.363120691,11458,12,1,1,0,3
1,0.809174093,63,1,1.119220195,4000,13,0,2,0,1
1,0.003746466,86,1,0.13221205,4696,10,0,1,0,0
1,0.650321464,40,0,0.373477255,6484,9,0,0,0,0
1,0.999001996,26,0,266,0,6,1,0,0,0
1,0.889609691,43,0,0.366579386,4200,7,0,0,0,1
1,0.918729168,52,1,0.454317269,3983,12,0,3,0,0
1,0.888807608,33,1,0.450129686,4240,5,0,1,0,2
1,0.863348517,39,0,0.436412768,5920,12,0,1,0,3
1,0.905118602,76,2,0.820790816,1567,8,0,2,0,0
1,0.26311235,48,0,0.397867378,3000,7,0,1,0,1
1,0.267233741,41,0,0.273171583,5728,6,0,1,0,3
1,0.374535758,65,1,0.461973055,2300,6,0,1,1,0
1,0.898679617,62,0,1.108325596,3230,20,0,2,0,0
1,0.9999999,42,0,0.365737344,2725,2,2,0,0,1
1,0.156050705,34,0,0.435287117,3360,10,0,1,0,1
1,1.007801073,34,0,0.525849757,3500,4,1,1,0,2
1,0.471764657,48,1,0.370297941,8692,16,0,2,0,1
1,0.9999999,50,0,0.081739667,3241,3,0,0,1,0
1,0.898840464,51,0,0.180622259,4788,0,4,0,0,2
1,0.036942263,43,0,0.719173799,55966,41,0,29,0,0
1,0.863408102,52,3,0.487504057,3080,9,1,1,2,1
1,0.530022814,42,0,0.32077987,6000,9,0,1,0,0
1,0,45,4,0.228611501,6416,9,1,0,1,3
1,0.9999999,24,1,0.037912673,4694,1,2,0,0,0
1,0.430622775,60,3,0.400085702,7000,7,0,2,0,0
1,0.9999999,58,0,0.104271779,8918,1,1,0,1,0
1,0.9999999,23,0,0.007495315,1600,0,1,0,0,0
1,0.925063095,29,3,0.286261165,2350,9,0,0,0,1
1,0.979619304,30,3,0.263827577,3850,5,1,0,0,4
1,0.84015984,34,0,15.46774577,4200,6,0,0,0,1
1,0.361638362,33,0,0.002553105,9791,1,0,0,0,3
1,0.98656215,46,0,0.911772057,4000,9,1,2,0,1
1,0.753887059,28,0,0.232769193,4076,12,0,0,0,4
1,0.985841133,49,4,1.349089921,3680,16,1,1,0,0
1,0.790818215,53,3,0.554016164,6062,8,1,1,3,1
1,0.68303962,64,0,0.678762641,6723,6,0,2,0,0
1,0.520241831,35,0,0.433927679,6000,10,0,1,0,1
1,0.9999999,28,1,0.144570502,3084,2,0,0,2,0
1,0.153692615,45,0,0.87187642,2200,7,1,1,1,1
1,0.740432612,46,0,0.176342072,6407,6,1,0,0,3
1,0.162909136,55,0,2.323870452,2500,10,0,4,0,2
1,0.9999999,49,1,0,4096,0,1,0,0,1
1,0.319413594,26,1,0.006997667,3000,2,0,0,0,0
1,0.94381364,41,1,0.239411016,5500,12,0,0,0,1
1,0.9999999,40,0,0.004218091,6400,1,1,0,0,3
1,0.20304072,50,0,0.357528494,5000,13,0,1,0,2
1,0.406999557,56,8,0.373439274,6166,17,1,1,0,0
1,0.718211956,30,0,0.020137185,15890,3,0,0,0,0
1,0.670736765,72,0,0.844503012,2655,15,0,2,0,0
1,0.99980695,33,1,0.12315074,2500,6,0,0,0,0
1,0.876115058,45,1,0.220366467,6166,11,1,0,2,0
1,0.577424828,45,0,0.159143722,14200,48,0,0,0,0
1,0.31534221,75,1,0.530747588,4975,12,0,3,0,0
1,0.9999999,52,1,0.200374922,4800,4,1,0,0,0
1,1.235880399,38,1,0.036304962,2478,3,1,0,0,4
1,0.579710145,45,0,0.458382181,14500,6,0,1,0,0
1,0.9999999,51,4,0.513948605,10000,13,0,3,1,3
1,0.9999999,62,2,0.144923077,6499,2,2,0,1,0
1,1.050437934,45,3,0.90802044,4500,6,0,1,4,2
1,0.867379007,35,0,0.149591452,3181,5,0,0,0,0
1,1.015320398,57,1,0.30448869,16975,11,0,2,0,0
1,0.166593613,42,0,0.266359284,16916,12,0,3,0,2
1,0.708462541,62,1,0.287199053,7600,14,0,0,0,0
1,0.007984032,50,1,0.488446411,4067,10,2,1,4,1
1,0.066551922,53,2,0.586611606,4600,5,1,1,0,3
1,0.781796795,35,3,0.499500167,3000,9,2,1,3,0
1,0.395377889,47,0,0.169519343,4264,10,0,1,0,1
1,0.345515504,47,0,0.601345669,10700,11,0,3,0,0
1,0.641910444,41,1,0.3156379,20833,11,0,3,0,0
1,1.041545707,43,1,0.119352089,9383,7,0,0,0,0
1,0.943854792,46,1,0.549358342,4051,6,0,0,0,3
1,0.365023081,39,0,0.727171077,8048,21,0,2,0,2
1,0.771147506,59,3,0.39661746,10228,11,4,1,0,0
1,1.358641359,36,3,0.274750081,3100,5,3,0,1,2
1,0.703703704,52,0,0.03992016,500,2,0,0,0,0
1,0.9999999,30,0,0.142429907,2674,2,3,0,0,2
1,0.922077922,32,1,0.311280343,2100,4,1,0,0,0
1,0.815014346,58,1,1.159063101,11441,24,0,5,0,0
