Stock_Price,Strike_Price,Time_to_Maturity,Interest_Rate,Option_Price,Option_Type,Volatility,Implied Volatility
128.51,95,155,0.0026,33.04,0,0.220823962,0.2695
128.51,100,155,0.0026,28.6,0,0.220823962,0.26
128.51,105,155,0.0026,22.63,0,0.220823962,0.2507
128.51,110,155,0.0026,20,0,0.220823962,0.2439
128.51,115,155,0.0026,16,0,0.220823962,0.2388
128.51,120,155,0.0026,12.45,0,0.220823962,0.2337
128.51,125,155,0.0026,9.35,0,0.220823962,0.2297
128.51,130,155,0.0026,6.8,0,0.220823962,0.2269
128.51,135,155,0.0026,4.85,0,0.220823962,0.2239
128.51,140,155,0.0026,3.25,0,0.220823962,0.2216
128.51,145,155,0.0026,2.13,0,0.220823962,0.2188
128.51,150,155,0.0026,1.38,0,0.220823962,0.2189
128.51,155,155,0.0026,0.89,0,0.220823962,0.219
128.51,160,155,0.0026,0.54,0,0.220823962,0.2206
128.51,165,155,0.0026,0.35,0,0.220823962,0.2221
128.51,170,155,0.0026,0.19,0,0.220823962,0.2261
128.51,175,155,0.0026,0.2,0,0.220823962,0.2317
128.51,180,155,0.0026,0.1,0,0.220823962,0.2368
128.51,185,155,0.0026,0.09,0,0.220823962,0.2432
128.51,190,155,0.0026,0.05,0,0.220823962,0.25
128.51,34.29,183,0.0026,93.6,0,0.220823962,0.7578
128.51,35.71,183,0.0026,88.3,0,0.220823962,0.7969
128.51,37.14,183,0.0026,90.7,0,0.220823962,0.7588
128.51,38.57,183,0.0026,86.45,0,0.220823962,0.9736
128.51,40,183,0.0026,87,0,0.220823962,0.7227
128.51,41.43,183,0.0026,84.71,0,0.220823962,0.9214
128.51,42.86,183,0.0026,80.6,0,0.220823962,0.7402
128.51,44.29,183,0.0026,79.95,0,0.220823962,0.7681
128.51,45.71,183,0.0026,82.79,0,0.220823962,0.6504
128.51,47.14,183,0.0026,85,0,0.220823962,0.582
128.51,48.57,183,0.0026,83.09,0,0.220823962,0.6191
128.51,50,183,0.0026,74.35,0,0.220823962,0.6172
128.51,51.43,183,0.0026,76,0,0.220823962,0.8423
128.51,52.86,183,0.0026,73.11,0,0.220823962,0.625
128.51,54.29,183,0.0026,69.15,0,0.220823962,0.5039
128.51,55.71,183,0.0026,70.5,0,0.220823962,0.6951
128.51,57.14,183,0.0026,70.9,0,0.220823962,0.5684
128.51,58.57,183,0.0026,70,0,0.220823962,0.5078
128.51,60,183,0.0026,67.81,0,0.220823962,0.457
128.51,61.43,183,0.0026,64.1,0,0.220823962,0.4834
128.51,62.86,183,0.0026,67.44,0,0.220823962,0.4365
128.51,64.29,183,0.0026,64,0,0.220823962,0.46
128.51,65.71,183,0.0026,62.7,0,0.220823962,0.4121
128.51,67.14,183,0.0026,61.28,0,0.220823962,0.4141
128.51,68.57,183,0.0026,59.53,0,0.220823962,0.3926
128.51,70,183,0.0026,58.12,0,0.220823962,0.3711
128.51,71.43,183,0.0026,56.25,0,0.220823962,0.374
128.51,72.86,183,0.0026,49.9,0,0.220823962,0.3535
128.51,74.29,183,0.0026,54.2,0,0.220823962,0.355
128.51,75.71,183,0.0026,52.8,0,0.220823962,0.3311
128.51,77.14,183,0.0026,49.5,0,0.220823962,0.333
128.51,78.57,183,0.0026,50,0,0.220823962,0.29
128.51,80,183,0.0026,48.1,0,0.220823962,0.3149
128.51,81.43,183,0.0026,46.57,0,0.220823962,0.3135
128.51,82.86,183,0.0026,45.55,0,0.220823962,0.2974
128.51,84.29,183,0.0026,44.3,0,0.220823962,0.2954
128.51,85.71,183,0.0026,42.35,0,0.220823962,0.2769
128.51,87.14,183,0.0026,35.95,0,0.220823962,0.2861
128.51,88.57,183,0.0026,35.1,0,0.220823962,0.2817
128.51,90,183,0.0026,38.7,0,0.220823962,0.2676
128.51,91.43,183,0.0026,36.9,0,0.220823962,0.271
128.51,92.86,183,0.0026,35.1,0,0.220823962,0.2649
128.51,94.29,183,0.0026,34.05,0,0.220823962,0.2586
128.51,95.71,183,0.0026,32.78,0,0.220823962,0.2568
128.51,97.14,183,0.0026,31,0,0.220823962,0.2549
128.51,98.57,183,0.0026,30.15,0,0.220823962,0.2567
128.51,100,183,0.0026,29.15,0,0.220823962,0.2524
128.51,100.71,183,0.0026,27.8,0,0.220823962,0.2517
128.51,101.43,183,0.0026,27.82,0,0.220823962,0.2514
128.51,102.14,183,0.0026,26.8,0,0.220823962,0.25
128.51,102.86,183,0.0026,26.24,0,0.220823962,0.249
128.51,103.57,183,0.0026,25.43,0,0.220823962,0.2471
128.51,104.29,183,0.0026,23.15,0,0.220823962,0.2456
128.51,105,183,0.0026,24.7,0,0.220823962,0.2465
128.51,105.71,183,0.0026,23.55,0,0.220823962,0.2439
128.51,106.43,183,0.0026,19.13,0,0.220823962,0.2444
128.51,107.14,183,0.0026,22.5,0,0.220823962,0.2441
128.51,108.57,183,0.0026,18.74,0,0.220823962,0.243
128.51,110,183,0.0026,20.4,0,0.220823962,0.2407
128.51,111.43,183,0.0026,18.8,0,0.220823962,0.2396
128.51,112.86,183,0.0026,17.65,0,0.220823962,0.2373
128.51,113.57,183,0.0026,17.15,0,0.220823962,0.2366
128.51,114.29,183,0.0026,15.95,0,0.220823962,0.2377
128.51,115,183,0.0026,16.4,0,0.220823962,0.2365
128.51,115.71,183,0.0026,15.95,0,0.220823962,0.2349
128.51,116.43,183,0.0026,15.02,0,0.220823962,0.2351
128.51,117.14,183,0.0026,14.7,0,0.220823962,0.2347
128.51,117.86,183,0.0026,11.3,0,0.220823962,0.2343
128.51,118.57,183,0.0026,13.76,0,0.220823962,0.2333
128.51,120,183,0.0026,12.95,0,0.220823962,0.2324
128.51,121.43,183,0.0026,11.85,0,0.220823962,0.2318
128.51,122.86,183,0.0026,11.2,0,0.220823962,0.2302
128.51,125.71,183,0.0026,9.6,0,0.220823962,0.2278
128.51,128.57,183,0.0026,8.15,0,0.220823962,0.2268
128.51,130,183,0.0026,7.45,0,0.220823962,0.2254
128.51,131.43,183,0.0026,6.81,0,0.220823962,0.2243
128.51,132.86,183,0.0026,6.2,0,0.220823962,0.2235
128.51,134.29,183,0.0026,5.51,0,0.220823962,0.223
128.51,135,183,0.0026,5.4,0,0.220823962,0.2231
128.51,135.71,183,0.0026,5.05,0,0.220823962,0.2228
128.51,137.14,183,0.0026,4.55,0,0.220823962,0.2217
128.51,140,183,0.0026,3.8,0,0.220823962,0.2195
128.51,145,183,0.0026,2.59,0,0.220823962,0.2177
128.51,150,183,0.0026,1.71,0,0.220823962,0.216
128.51,155,183,0.0026,1.15,0,0.220823962,0.2161
128.51,160,183,0.0026,0.76,0,0.220823962,0.2169
128.51,165,183,0.0026,0.48,0,0.220823962,0.2181
128.51,170,183,0.0026,0.33,0,0.220823962,0.2222
128.51,175,183,0.0026,0.21,0,0.220823962,0.2222
128.51,180,183,0.0026,0.13,0,0.220823962,0.229
128.51,185,183,0.0026,0.08,0,0.220823962,0.2329
128.51,190,183,0.0026,0.07,0,0.220823962,0.2378
128.51,195,183,0.0026,0.05,0,0.220823962,0.251
128.51,80,274,0.0026,48.75,0,0.220823962,0.2695
128.51,90,274,0.0026,35.5,0,0.220823962,0.2549
128.51,95,274,0.0026,29.8,0,0.220823962,0.2534
128.51,100,274,0.0026,29.94,0,0.220823962,0.2495
128.51,105,274,0.0026,25.34,0,0.220823962,0.2467
128.51,110,274,0.0026,21.46,0,0.220823962,0.2429
128.51,115,274,0.0026,17.7,0,0.220823962,0.2402
128.51,120,274,0.0026,14.85,0,0.220823962,0.2375
128.51,125,274,0.0026,12,0,0.220823962,0.2343
128.51,130,274,0.0026,9.53,0,0.220823962,0.2326
128.51,135,274,0.0026,7.35,0,0.220823962,0.2293
128.51,140,274,0.0026,5.7,0,0.220823962,0.2269
128.51,145,274,0.0026,4.3,0,0.220823962,0.2252
128.51,150,274,0.0026,3.15,0,0.220823962,0.2225
128.51,155,274,0.0026,2.33,0,0.220823962,0.2217
128.51,160,274,0.0026,1.43,0,0.220823962,0.2214
128.51,165,274,0.0026,1.08,0,0.220823962,0.2209
128.51,170,274,0.0026,0.79,0,0.220823962,0.2213
128.51,175,274,0.0026,0.57,0,0.220823962,0.2219
128.51,180,274,0.0026,0.42,0,0.220823962,0.2229
128.51,185,274,0.0026,0.3,0,0.220823962,0.2251
128.51,75,337,0.0026,51.26,0,0.220823962,0.272
128.51,80,337,0.0026,45.87,0,0.220823962,0.2603
128.51,85,337,0.0026,42.65,0,0.220823962,0.2651
128.51,90,337,0.0026,37.6,0,0.220823962,0.2571
128.51,95,337,0.0026,34.39,0,0.220823962,0.2535
128.51,100,337,0.0026,30.15,0,0.220823962,0.2503
128.51,105,337,0.0026,26.4,0,0.220823962,0.2493
128.51,110,337,0.0026,22.5,0,0.220823962,0.2457
128.51,115,337,0.0026,18.75,0,0.220823962,0.2435
128.51,120,337,0.0026,16.1,0,0.220823962,0.2408
128.51,125,337,0.0026,13.31,0,0.220823962,0.2394
128.51,130,337,0.0026,10.85,0,0.220823962,0.2361
128.51,135,337,0.0026,8.8,0,0.220823962,0.2343
128.51,140,337,0.0026,7,0,0.220823962,0.2322
128.51,145,337,0.0026,5.4,0,0.220823962,0.2315
128.51,150,337,0.0026,4.25,0,0.220823962,0.2294
128.51,155,337,0.0026,2.92,0,0.220823962,0.2291
128.51,160,337,0.0026,2.44,0,0.220823962,0.2275
128.51,165,337,0.0026,1.79,0,0.220823962,0.2272
128.51,170,337,0.0026,1.43,0,0.220823962,0.2267
128.51,175,337,0.0026,1.1,0,0.220823962,0.2272
128.51,180,337,0.0026,0.85,0,0.220823962,0.2279
128.51,185,337,0.0026,0.64,0,0.220823962,0.2285
128.51,190,337,0.0026,0.51,0,0.220823962,0.2291
128.51,195,337,0.0026,0.38,0,0.220823962,0.2301
128.51,50,554,0.0026,78.6,0,0.220823962,0.5734
128.51,55,554,0.0026,68.15,0,0.220823962,0.398
128.51,60,554,0.0026,66.64,0,0.220823962,0.3503
128.51,65,554,0.0026,63.5,0,0.220823962,0.2798
128.51,70,554,0.0026,58.5,0,0.220823962,0.2715
128.51,75,554,0.0026,53.6,0,0.220823962,0.2669
128.51,80,554,0.0026,49.34,0,0.220823962,0.2683
128.51,85,554,0.0026,45,0,0.220823962,0.2683
128.51,87.5,554,0.0026,40,0,0.220823962,0.2693
128.51,90,554,0.0026,40.73,0,0.220823962,0.2684
128.51,92.5,554,0.0026,36.5,0,0.220823962,0.2659
128.51,95,554,0.0026,36.7,0,0.220823962,0.2664
128.51,97.5,554,0.0026,33.95,0,0.220823962,0.2666
128.51,100,554,0.0026,33,0,0.220823962,0.2592
128.51,105,554,0.0026,28.97,0,0.220823962,0.259
128.51,110,554,0.0026,26,0,0.220823962,0.2576
128.51,115,554,0.0026,22.95,0,0.220823962,0.2569
128.51,120,554,0.0026,20.15,0,0.220823962,0.256
128.51,125,554,0.0026,17.6,0,0.220823962,0.2551
128.51,130,554,0.0026,15.25,0,0.220823962,0.2549
128.51,135,554,0.0026,13.17,0,0.220823962,0.2533
128.51,140,554,0.0026,11.35,0,0.220823962,0.2513
128.51,145,554,0.0026,9.65,0,0.220823962,0.2499
128.51,150,554,0.0026,8.2,0,0.220823962,0.2494
128.51,155,554,0.0026,6.7,0,0.220823962,0.2475
128.51,160,554,0.0026,5.88,0,0.220823962,0.2472
128.51,165,554,0.0026,4.75,0,0.220823962,0.246
128.51,170,554,0.0026,4.1,0,0.220823962,0.2453
128.51,175,554,0.0026,3.4,0,0.220823962,0.2441
128.51,180,554,0.0026,2.92,0,0.220823962,0.2437
128.51,185,554,0.0026,2.3,0,0.220823962,0.2432
128.51,190,554,0.0026,2.05,0,0.220823962,0.2434
128.51,195,554,0.0026,1.74,0,0.220823962,0.2429
128.51,112,1,0.0026,0.01,1,0.220823962,0.9375
128.51,113,1,0.0026,0.01,1,0.220823962,0.875
128.51,114,1,0.0026,0.01,1,0.220823962,0.8438
128.51,115,1,0.0026,0.01,1,0.220823962,0.7813
128.51,116,1,0.0026,0.01,1,0.220823962,0.7188
128.51,117,1,0.0026,0.01,1,0.220823962,0.6563
128.51,118,1,0.0026,0.01,1,0.220823962,0.625
128.51,119,1,0.0026,0.01,1,0.220823962,0.5625
128.51,120,1,0.0026,0.01,1,0.220823962,0.5781
128.51,121,1,0.0026,0.01,1,0.220823962,0.5156
128.51,122,1,0.0026,0.02,1,0.220823962,0.4727
128.51,123,1,0.0026,0.02,1,0.220823962,0.4063
128.51,124,1,0.0026,0.02,1,0.220823962,0.3672
128.51,125,1,0.0026,0.02,1,0.220823962,0.2969
128.51,126,1,0.0026,0.05,1,0.220823962,0.252
128.51,127,1,0.0026,0.09,1,0.220823962,0.2022
128.51,128,1,0.0026,0.28,1,0.220823962,0.1802
128.51,129,1,0.0026,0.79,1,0.220823962,0.189
128.51,130,1,0.0026,1.59,1,0.220823962,0.2109
128.51,131,1,0.0026,2.62,1,0.220823962,0.2754
128.51,132,1,0.0026,3.55,1,0.220823962,0.3828
128.51,133,1,0.0026,4.65,1,0.220823962,0.4023
128.51,134,1,0.0026,5.65,1,0.220823962,0.4727
128.51,135,1,0.0026,6.65,1,0.220823962,0.5391
128.51,136,1,0.0026,7.95,1,0.220823962,0.5508
128.51,137,1,0.0026,10.2,1,0.220823962,0.6094
128.51,138,1,0.0026,12,1,0.220823962,0.6641
128.51,139,1,0.0026,12.7,1,0.220823962,0.7227
128.51,140,1,0.0026,11.46,1,0.220823962,0.6563
128.51,141,1,0.0026,18.37,1,0.220823962,0.832
128.51,143,1,0.0026,20.95,1,0.220823962,0.7969
128.51,145,1,0.0026,16.89,1,0.220823962,0.8906
128.51,146,1,0.0026,22.92,1,0.220823962,0.9375
128.51,147,1,0.0026,20.94,1,0.220823962,0.9844
128.51,105,8,0.0026,0.07,1,0.220823962,0.6523
128.51,106,8,0.0026,0.1,1,0.220823962,0.6328
128.51,107,8,0.0026,0.1,1,0.220823962,0.6172
128.51,108,8,0.0026,0.11,1,0.220823962,0.5996
128.51,110,8,0.0026,0.11,1,0.220823962,0.5586
128.51,111,8,0.0026,0.15,1,0.220823962,0.5391
128.51,112,8,0.0026,0.14,1,0.220823962,0.5195
128.51,113,8,0.0026,0.15,1,0.220823962,0.501
128.51,114,8,0.0026,0.17,1,0.220823962,0.4844
128.51,115,8,0.0026,0.18,1,0.220823962,0.4658
128.51,116,8,0.0026,0.21,1,0.220823962,0.4463
128.51,117,8,0.0026,0.23,1,0.220823962,0.4248
128.51,118,8,0.0026,0.27,1,0.220823962,0.4097
128.51,119,8,0.0026,0.32,1,0.220823962,0.3955
128.51,120,8,0.0026,0.38,1,0.220823962,0.3809
128.51,121,8,0.0026,0.47,1,0.220823962,0.3701
128.51,122,8,0.0026,0.58,1,0.220823962,0.3594
128.51,123,8,0.0026,0.73,1,0.220823962,0.3516
128.51,124,8,0.0026,0.94,1,0.220823962,0.3464
128.51,125,8,0.0026,1.17,1,0.220823962,0.3452
128.51,126,8,0.0026,1.5,1,0.220823962,0.3408
128.51,127,8,0.0026,1.91,1,0.220823962,0.3386
128.51,128,8,0.0026,2.3,1,0.220823962,0.3362
128.51,129,8,0.0026,2.78,1,0.220823962,0.3311
128.51,130,8,0.0026,3.33,1,0.220823962,0.3323
128.51,131,8,0.0026,3.85,1,0.220823962,0.3206
128.51,132,8,0.0026,4.6,1,0.220823962,0.3215
128.51,133,8,0.0026,5.35,1,0.220823962,0.322
128.51,134,8,0.0026,6.15,1,0.220823962,0.3135
128.51,135,8,0.0026,7,1,0.220823962,0.3262
128.51,136,8,0.0026,10.55,1,0.220823962,0.334
128.51,137,8,0.0026,9.37,1,0.220823962,0.3364
128.51,138,8,0.0026,12.4,1,0.220823962,0.3477
128.51,139,8,0.0026,12.95,1,0.220823962,0.3555
128.51,140,8,0.0026,12.07,1,0.220823962,0.3584
128.51,141,8,0.0026,20.5,1,0.220823962,0.3818
128.51,142,8,0.0026,16.15,1,0.220823962,0.4277
128.51,143,8,0.0026,17.07,1,0.220823962,0.4512
128.51,144,8,0.0026,16.7,1,0.220823962,0.4736
128.51,150,8,0.0026,26.2,1,0.220823962,0.6035
128.51,105,15,0.0026,0.08,1,0.220823962,0.4981
128.51,110,15,0.0026,0.14,1,0.220823962,0.4277
128.51,112,15,0.0026,0.24,1,0.220823962,0.4004
128.51,113,15,0.0026,0.19,1,0.220823962,0.3867
128.51,114,15,0.0026,0.22,1,0.220823962,0.3731
128.51,115,15,0.0026,0.25,1,0.220823962,0.3608
128.51,116,15,0.0026,0.29,1,0.220823962,0.3506
128.51,117,15,0.0026,0.33,1,0.220823962,0.3384
128.51,118,15,0.0026,0.39,1,0.220823962,0.3291
128.51,119,15,0.0026,0.45,1,0.220823962,0.3193
128.51,120,15,0.0026,0.55,1,0.220823962,0.3125
128.51,121,15,0.0026,0.67,1,0.220823962,0.3027
128.51,122,15,0.0026,0.83,1,0.220823962,0.2971
128.51,123,15,0.0026,1,1,0.220823962,0.2918
128.51,124,15,0.0026,1.22,1,0.220823962,0.2869
128.51,125,15,0.0026,1.51,1,0.220823962,0.2866
128.51,126,15,0.0026,1.85,1,0.220823962,0.2832
128.51,127,15,0.0026,2.21,1,0.220823962,0.2791
128.51,128,15,0.0026,2.62,1,0.220823962,0.2784
128.51,129,15,0.0026,3.1,1,0.220823962,0.2737
128.51,130,15,0.0026,3.64,1,0.220823962,0.272
128.51,131,15,0.0026,4.2,1,0.220823962,0.27
128.51,132,15,0.0026,4.9,1,0.220823962,0.2622
128.51,133,15,0.0026,5.6,1,0.220823962,0.2649
128.51,134,15,0.0026,7.15,1,0.220823962,0.2625
128.51,135,15,0.0026,7.1,1,0.220823962,0.261
128.51,136,15,0.0026,13.2,1,0.220823962,0.2695
128.51,137,15,0.0026,12.2,1,0.220823962,0.2749
128.51,138,15,0.0026,10.2,1,0.220823962,0.2866
128.51,139,15,0.0026,14.1,1,0.220823962,0.2852
128.51,140,15,0.0026,14.63,1,0.220823962,0.2915
128.51,141,15,0.0026,16,1,0.220823962,0.3096
128.51,142,15,0.0026,16.95,1,0.220823962,0.3125
128.51,145,15,0.0026,18.15,1,0.220823962,0.3623
128.51,105,22,0.0026,0.11,1,0.220823962,0.4238
128.51,110,22,0.0026,0.17,1,0.220823962,0.3691
128.51,113,22,0.0026,0.26,1,0.220823962,0.3403
128.51,114,22,0.0026,0.35,1,0.220823962,0.332
128.51,115,22,0.0026,0.34,1,0.220823962,0.3223
128.51,116,22,0.0026,0.4,1,0.220823962,0.3135
128.51,117,22,0.0026,0.48,1,0.220823962,0.3066
128.51,118,22,0.0026,0.55,1,0.220823962,0.2993
128.51,119,22,0.0026,0.7,1,0.220823962,0.2961
128.51,120,22,0.0026,0.78,1,0.220823962,0.2913
128.51,121,22,0.0026,0.94,1,0.220823962,0.2861
128.51,122,22,0.0026,1.14,1,0.220823962,0.2815
128.51,123,22,0.0026,1.38,1,0.220823962,0.2791
128.51,124,22,0.0026,1.62,1,0.220823962,0.2778
128.51,125,22,0.0026,1.95,1,0.220823962,0.2758
128.51,126,22,0.0026,2.39,1,0.220823962,0.2744
128.51,127,22,0.0026,2.69,1,0.220823962,0.2736
128.51,128,22,0.0026,3.25,1,0.220823962,0.2747
128.51,129,22,0.0026,3.65,1,0.220823962,0.2737
128.51,130,22,0.0026,4.5,1,0.220823962,0.2769
128.51,131,22,0.0026,5.2,1,0.220823962,0.2767
128.51,132,22,0.0026,6.65,1,0.220823962,0.2771
128.51,133,22,0.0026,6.65,1,0.220823962,0.2784
128.51,134,22,0.0026,7.35,1,0.220823962,0.2857
128.51,135,22,0.0026,9.75,1,0.220823962,0.2903
128.51,136,22,0.0026,13,1,0.220823962,0.2922
128.51,137,22,0.0026,13.05,1,0.220823962,0.3025
128.51,138,22,0.0026,16.2,1,0.220823962,0.311
128.51,139,22,0.0026,13.05,1,0.220823962,0.3242
128.51,140,22,0.0026,18.55,1,0.220823962,0.3301
128.51,141,22,0.0026,15.66,1,0.220823962,0.3411
128.51,142,22,0.0026,19.1,1,0.220823962,0.3584
128.51,143,22,0.0026,17.36,1,0.220823962,0.3679
128.51,105,29,0.0026,0.15,1,0.220823962,0.3789
128.51,110,29,0.0026,0.26,1,0.220823962,0.3369
128.51,112,29,0.0026,0.4,1,0.220823962,0.3203
128.51,113,29,0.0026,0.37,1,0.220823962,0.3103
128.51,114,29,0.0026,0.43,1,0.220823962,0.3037
128.51,115,29,0.0026,0.43,1,0.220823962,0.2974
128.51,116,29,0.0026,0.5,1,0.220823962,0.2915
128.51,117,29,0.0026,0.58,1,0.220823962,0.2866
128.51,118,29,0.0026,0.7,1,0.220823962,0.281
128.51,119,29,0.0026,0.82,1,0.220823962,0.2761
128.51,120,29,0.0026,0.96,1,0.220823962,0.2723
128.51,121,29,0.0026,1.15,1,0.220823962,0.2703
128.51,122,29,0.0026,1.37,1,0.220823962,0.2673
128.51,123,29,0.0026,1.61,1,0.220823962,0.2644
128.51,124,29,0.0026,1.9,1,0.220823962,0.2627
128.51,125,29,0.0026,2.24,1,0.220823962,0.2615
128.51,126,29,0.0026,2.8,1,0.220823962,0.2601
128.51,127,29,0.0026,3.25,1,0.220823962,0.2616
128.51,128,29,0.0026,3.5,1,0.220823962,0.26
128.51,129,29,0.0026,4.2,1,0.220823962,0.259
128.51,130,29,0.0026,4.5,1,0.220823962,0.2587
128.51,131,29,0.0026,6.2,1,0.220823962,0.2623
128.51,132,29,0.0026,6.95,1,0.220823962,0.2634
128.51,133,29,0.0026,6.89,1,0.220823962,0.2654
128.51,134,29,0.0026,8.45,1,0.220823962,0.2649
128.51,135,29,0.0026,16,1,0.220823962,0.2698
128.51,137,29,0.0026,12.5,1,0.220823962,0.2778
128.51,138,29,0.0026,14.9,1,0.220823962,0.2861
128.51,145,29,0.0026,19.8,1,0.220823962,0.3489
128.51,65,36,0.0026,0.02,1,0.220823962,0.6875
128.51,70,36,0.0026,0.01,1,0.220823962,0.625
128.51,75,36,0.0026,0.02,1,0.220823962,0.5625
128.51,80,36,0.0026,0.01,1,0.220823962,0.5234
128.51,85,36,0.0026,0.02,1,0.220823962,0.5078
128.51,90,36,0.0026,0.03,1,0.220823962,0.4688
128.51,95,36,0.0026,0.05,1,0.220823962,0.4336
128.51,100,36,0.0026,0.09,1,0.220823962,0.3877
128.51,105,36,0.0026,0.15,1,0.220823962,0.3477
128.51,110,36,0.0026,0.26,1,0.220823962,0.3101
128.51,115,36,0.0026,0.52,1,0.220823962,0.2808
128.51,120,36,0.0026,1.15,1,0.220823962,0.2622
128.51,125,36,0.0026,2.48,1,0.220823962,0.2528
128.51,130,36,0.0026,4.83,1,0.220823962,0.2509
128.51,135,36,0.0026,8.25,1,0.220823962,0.2568
128.51,140,36,0.0026,12.8,1,0.220823962,0.2781
128.51,145,36,0.0026,17.65,1,0.220823962,0.3132
128.51,150,36,0.0026,23.8,1,0.220823962,0.3591
128.51,155,36,0.0026,28.8,1,0.220823962,0.4216
128.51,160,36,0.0026,32.81,1,0.220823962,0.4648
128.51,165,36,0.0026,39.3,1,0.220823962,0.5225
128.51,170,36,0.0026,44.8,1,0.220823962,0.5391
128.51,175,36,0.0026,47.3,1,0.220823962,0.5874
128.51,95,43,0.0026,0.13,1,0.220823962,0.4111
128.51,100,43,0.0026,0.21,1,0.220823962,0.3701
128.51,105,43,0.0026,0.28,1,0.220823962,0.3315
128.51,109,43,0.0026,0.3,1,0.220823962,0.3057
128.51,110,43,0.0026,0.37,1,0.220823962,0.3001
128.51,111,43,0.0026,0.41,1,0.220823962,0.2935
128.51,112,43,0.0026,0.49,1,0.220823962,0.2876
128.51,113,43,0.0026,0.54,1,0.220823962,0.2822
128.51,114,43,0.0026,0.67,1,0.220823962,0.2771
128.51,115,43,0.0026,0.66,1,0.220823962,0.2732
128.51,116,43,0.0026,1.02,1,0.220823962,0.2681
128.51,117,43,0.0026,0.87,1,0.220823962,0.2647
128.51,118,43,0.0026,1,1,0.220823962,0.2615
128.51,119,43,0.0026,1.17,1,0.220823962,0.2586
128.51,120,43,0.0026,1.35,1,0.220823962,0.2554
128.51,121,43,0.0026,1.56,1,0.220823962,0.2527
128.51,122,43,0.0026,1.81,1,0.220823962,0.2511
128.51,123,43,0.0026,2.07,1,0.220823962,0.2495
128.51,124,43,0.0026,2.6,1,0.220823962,0.2478
128.51,125,43,0.0026,2.75,1,0.220823962,0.2466
128.51,126,43,0.0026,3.2,1,0.220823962,0.2462
128.51,127,43,0.0026,3.51,1,0.220823962,0.2438
128.51,128,43,0.0026,4.1,1,0.220823962,0.245
128.51,129,43,0.0026,4.54,1,0.220823962,0.244
128.51,130,43,0.0026,5.11,1,0.220823962,0.2439
128.51,135,43,0.0026,8.83,1,0.220823962,0.2483
128.51,137,43,0.0026,11.55,1,0.220823962,0.2542
128.51,140,43,0.0026,14.25,1,0.220823962,0.2673
128.51,80,64,0.0026,0.03,1,0.220823962,0.4668
128.51,85,64,0.0026,0.05,1,0.220823962,0.4297
128.51,90,64,0.0026,0.1,1,0.220823962,0.3955
128.51,95,64,0.0026,0.12,1,0.220823962,0.3604
128.51,100,64,0.0026,0.2,1,0.220823962,0.3286
128.51,105,64,0.0026,0.31,1,0.220823962,0.2998
128.51,110,64,0.0026,0.55,1,0.220823962,0.2739
128.51,115,64,0.0026,1,1,0.220823962,0.255
128.51,120,64,0.0026,1.9,1,0.220823962,0.2432
128.51,125,64,0.0026,3.45,1,0.220823962,0.2368
128.51,130,64,0.0026,5.81,1,0.220823962,0.2327
128.51,135,64,0.0026,9.01,1,0.220823962,0.2326
128.51,140,64,0.0026,13.28,1,0.220823962,0.2423
128.51,145,64,0.0026,17.85,1,0.220823962,0.2568
128.51,150,64,0.0026,27.61,1,0.220823962,0.28
128.51,165,64,0.0026,38.6,1,0.220823962,0.3984
128.51,60,92,0.0026,0.04,1,0.220823962,0.5313
128.51,65,92,0.0026,0.02,1,0.220823962,0.5313
128.51,70,92,0.0026,0.04,1,0.220823962,0.5
128.51,75,92,0.0026,0.06,1,0.220823962,0.4551
128.51,80,92,0.0026,0.08,1,0.220823962,0.4199
128.51,85,92,0.0026,0.1,1,0.220823962,0.3867
128.51,90,92,0.0026,0.16,1,0.220823962,0.354
128.51,95,92,0.0026,0.22,1,0.220823962,0.3237
128.51,100,92,0.0026,0.33,1,0.220823962,0.3003
128.51,105,92,0.0026,0.53,1,0.220823962,0.2776
128.51,110,92,0.0026,0.88,1,0.220823962,0.2614
128.51,115,92,0.0026,1.54,1,0.220823962,0.2481
128.51,120,92,0.0026,2.61,1,0.220823962,0.239
128.51,125,92,0.0026,4.35,1,0.220823962,0.2322
128.51,130,92,0.0026,6.7,1,0.220823962,0.2291
128.51,135,92,0.0026,9.71,1,0.220823962,0.2279
128.51,140,92,0.0026,13.42,1,0.220823962,0.2302
128.51,145,92,0.0026,20.45,1,0.220823962,0.2429
128.51,150,92,0.0026,22.85,1,0.220823962,0.2575
128.51,155,92,0.0026,35.6,1,0.220823962,0.2777
128.51,160,92,0.0026,32.6,1,0.220823962,0.2964
128.51,165,92,0.0026,37.42,1,0.220823962,0.3213
128.51,170,92,0.0026,42.65,1,0.220823962,0.356
128.51,175,92,0.0026,47.3,1,0.220823962,0.3897
128.51,180,92,0.0026,52.7,1,0.220823962,0.4102
128.51,185,92,0.0026,55.25,1,0.220823962,0.4417
128.51,190,92,0.0026,62.79,1,0.220823962,0.4595
128.51,70,155,0.0026,0.1,1,0.220823962,0.4248
128.51,75,155,0.0026,0.15,1,0.220823962,0.3926
128.51,80,155,0.0026,0.24,1,0.220823962,0.3657
128.51,85,155,0.0026,0.29,1,0.220823962,0.3423
128.51,90,155,0.0026,0.4,1,0.220823962,0.3198
128.51,95,155,0.0026,0.6,1,0.220823962,0.3025
128.51,100,155,0.0026,0.86,1,0.220823962,0.2869
